Line,created_at,user_id,text,label,label2,to be removed,merged_labels
4424,Sun Dec 18 08:33:13 +0000 2022,"1,18E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,none,none ,none
4108,Sun Dec 18 08:42:30 +0000 2022,"1,45E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,Racism ,yes,Racism 
4888,Sun Dec 18 08:17:19 +0000 2022,"1,18E+18",RT @jprinceQ: Back-to-back CDM serait le plus gros exploit de l’ère moderne pour vous ou pas ? Vu que certains pensent que la LDC est plus…,,none,no,none
3573,Sun Dec 18 08:56:51 +0000 2022,"1,18E+18",RT @TatianaDeVoe: Le stagiaire en charge de la playlist de Miss France doit être un bon renoi,,none,no,none
5155,Sun Dec 18 08:07:47 +0000 2022,"1,18E+18","@AdrienDfx @BACKANDMORE Harcèlement mutuel abruti de déconstruit....çà par contre, tu démontres que tu es sélectif",,none,no,none
3200,Sun Dec 18 09:07:00 +0000 2022,"1,18E+18","@achabus @CNEWS Gros malin prouve le contraire au lieu de faire ton pleunichard d escrolobobos islamo gauchistes,… https://t.co/PrmljCTDND",,none,no,none
3554,Sun Dec 18 08:57:22 +0000 2022,"1,19E+18",@pizza_caramel Onion !! Tite choupinette ! Bonne grande sieste à twa . Tu l’as droit au repos maintenont . Avec l’h… https://t.co/G0dkpCQ4AD,,none,no,none
3327,Sun Dec 18 09:03:28 +0000 2022,"1,19E+18",je ne dissocie pas l'auteur de l'oeuvre parce que c'est un truc de fils de pute,,hate speech ,yes,hate speech 
4165,Sun Dec 18 08:40:50 +0000 2022,"1,19E+18",@VDAaaaaaaa @Uzii_crypto Tu as sûrement raison la dessus mais je ne crois tout de même pas au 12k. 14k a la limite… https://t.co/VfaAGTGNn4,,none ,no,none 
4978,Sun Dec 18 08:14:28 +0000 2022,"1,19E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none ,no,none 
5159,Sun Dec 18 08:07:43 +0000 2022,"1,19E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism ,yes,racism 
3955,Sun Dec 18 08:46:51 +0000 2022,"1,19E+18",@Maxouks billet a gratter a 2 ou 3 euros????qui peu rapporter gros,,none,no,none
3140,Sun Dec 18 09:08:34 +0000 2022,"1,19E+18",RT @souleyyk: pour avoir twitter en blanc faut vraiment être un gros rac!ste,,none,no,none
3655,Sun Dec 18 08:54:30 +0000 2022,"1,19E+18","RT @Mamounette55555: @CreoffM @maman_desenfant En France, on ne revient pas sur une decision de Justice. 
 Mais, c'est aussi l'ASE qui veut…",,none,no,none
4388,Sun Dec 18 08:34:10 +0000 2022,"1,19E+18",@tout_est_clair 😭😭😭 nan gros j’me suis réveiller à 7h30 un dimanche jsuis submerger pas l’évènement alors que j’ai… https://t.co/NPT4Mf0BGG,,none ,no,none 
4706,Sun Dec 18 08:23:18 +0000 2022,"1,19E+18","@Dragocmoi @heyomeech956 @Timahi_ En gros il dit que l’argentine est le pays qui représente le plus son peuple, alo… https://t.co/0n6tmifNWC",,none,no,none
3157,Sun Dec 18 09:08:08 +0000 2022,"1,19E+18",@KICKNASS91 Gros je suis trop heureux mdrrrrrr,,none,no,none
4443,Sun Dec 18 08:32:47 +0000 2022,"1,19E+18",Par la barbe de la chèvre si on gagné au loto notre gros souci de trouver un logement serait terminé manque de pot… https://t.co/zdxiikE3i8,,none,no,none
4035,Sun Dec 18 08:44:44 +0000 2022,"1,19E+18","@luca_varan Non c’est cet après-midi a 15h
 Mdrr en plus le gros haineux tweet seulement sans connaître l’heure du match ?",,none,no,none
3254,Sun Dec 18 09:05:36 +0000 2022,"1,20E+18",@yellowKless @FrenchRapUS Sauf que gims n'a pas de gros boulard,,none,no,none
3648,Sun Dec 18 08:54:39 +0000 2022,"1,20E+18",RT @IamLilGuap: @WejdeneOfficiel @GenezioLV Bassem en bas de chez Wejdene après le son Rebeu Renoi : https://t.co/M5knBoOtX7,,none,no,none
4621,Sun Dec 18 08:26:30 +0000 2022,"1,45E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
3492,Sun Dec 18 08:59:17 +0000 2022,"1,20E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,none,no,none
4261,Sun Dec 18 08:38:01 +0000 2022,"1,20E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,no,none
4391,Sun Dec 18 08:34:09 +0000 2022,"1,20E+18","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",,none,no,none
4426,Sun Dec 18 08:33:09 +0000 2022,"1,20E+18",RT @Bellinarg4: Bill Gates prévoit une “contagion catastrophique” capable de tuer de jeunes adultes et des enfants…que nous prépare Gates ?…,,hate speech ,yes,hate speech 
3358,Sun Dec 18 09:02:48 +0000 2022,"1,20E+18","@RMCsport Entre @lequipe et @RMCsport qui est le plus con?
 Celui qui donne une info de merde ou celui qui la relaye… https://t.co/gkS7RAQbJN",,bullying ,yes,bullying 
5217,Sun Dec 18 08:05:27 +0000 2022,"1,20E+18","@GAUTHIERdeKERAN @Margotte57000 Et gros imbéciles le résultat sera 15% d’inflation, dévaluations 3 en 18 mois comme… https://t.co/MPMpPOzKCo",,none,yes,none
3837,Sun Dec 18 08:49:41 +0000 2022,"1,20E+18",@lequipe Vous êtes vraiment des gros fdp en fait,Insult,Bullying ,yes,Bullying 
4282,Sun Dec 18 08:37:28 +0000 2022,"1,46E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,racism ,yes,racism 
4554,Sun Dec 18 08:28:44 +0000 2022,"1,20E+18","- Toujours plus d’expérimentation, mais aucune réel study, création du modèle de Miranda!
 - Plus gros projet achevé… https://t.co/uaQksQ0rrA",,none,no,none
4063,Sun Dec 18 08:44:06 +0000 2022,"1,20E+18",@WadomiBtw @djzr_no_mi @ABrca10 @nrick21 il dmd si il a choisi le blond ou le brun et le mec a envoyé une image du… https://t.co/aYmPpoZHFs,,none,no,none
4234,Sun Dec 18 08:38:40 +0000 2022,"1,20E+18","RT @YungNegrowski: Je suis choquée. Tu es policier, une fille vient te dire qu’il y a des traffics sexuels, de la pedocriminalité et du cyb…",,sexism ,yes,sexism 
4647,Sun Dec 18 08:25:35 +0000 2022,"1,20E+18",@HSeatFiaks @Imaginary_Flame Kaido aussi en a fracasser des gens et à entrenue sont image de l’antagoniste ultra cr… https://t.co/T2pTe7FbHu,,none ,no,none 
4673,Sun Dec 18 08:24:27 +0000 2022,"1,20E+18",@lequipe Il parle avec son ressenti il a le droit les gros chauvins vont s’en donner à cœur joie 😉,,none,no,none
5288,Sun Dec 18 08:02:45 +0000 2022,"1,46E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
3853,Sun Dec 18 08:49:17 +0000 2022,"1,46E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
5025,Sun Dec 18 08:12:51 +0000 2022,"1,46E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
3792,Sun Dec 18 08:50:54 +0000 2022,"1,20E+18",Actuellement en train de boire mon café avec le plus gros chat du monde sur mes jambes. Il râle tellement. C'est un… https://t.co/owtMLb07v5,,none ,yes,none 
3136,Sun Dec 18 09:08:43 +0000 2022,"1,20E+18","RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",,none,no,none
4692,Sun Dec 18 08:23:47 +0000 2022,"1,20E+18",@prv_aziz Mais lui c'est un gros fils de pute lui,Insult,"Hate speech ,sexism ",yes,"Hate speech ,sexism "
3167,Sun Dec 18 09:07:50 +0000 2022,"1,20E+18",@prv_aziz Bah c'est un gros fdp c'est tout ce qu'il y a à savoir (+ c'est un dragon céleste),,bullying ,yes,bullying 
3403,Sun Dec 18 09:01:47 +0000 2022,"1,20E+18",@Dragocmoi @heyomeech956 @Timahi_ En gros il dit que faut que ce soit les argentins qui gagnent pck dans leur équip… https://t.co/pOA3oE62uF,,none,no,none
4858,Sun Dec 18 08:18:10 +0000 2022,"1,21E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,none,no,none
4890,Sun Dec 18 08:17:13 +0000 2022,"1,21E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,yes,racism
4567,Sun Dec 18 08:28:16 +0000 2022,"1,21E+18","Les filles qui ont les gros seins pensent qu'elles peuvent nous contrôler Lol 
 tout d'abord vous avez raison mais....🤔🤔🤔",,"sexism, hate speech ",yes,"sexism, hate speech "
3821,Sun Dec 18 08:50:12 +0000 2022,"1,21E+18","RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",,hate speech ,yes,hate speech 
3231,Sun Dec 18 09:06:18 +0000 2022,"1,21E+18","Je viens de regarder les réponses à ce tweet, les américains sont les plus gros déchets que cette terre ait pu port… https://t.co/3TSOVQ0fEd",,bullying ,yes,bullying 
3102,Sun Dec 18 09:09:24 +0000 2022,"1,21E+18",@VieDeLaJoconde J'aurais pu me considérer chanceuse mais vit au XVIIIème siècle et n'a pas le pouvoir de voyager da… https://t.co/v2iASFrXYc,,none ,no,none 
3211,Sun Dec 18 09:06:50 +0000 2022,"1,21E+18","RT @camsouu7: direction ducoup goussainville on était au niveau de Villeneuve saint-georges créteil, et ce gros chien est descendu à crétei…",,none,no,none
3294,Sun Dec 18 09:04:30 +0000 2022,"1,21E+18","RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",,hate speech ,yes,hate speech 
4581,Sun Dec 18 08:27:45 +0000 2022,"1,21E+18",@ryuga970 gros t'es pas connu,Insult,bullying ,yes,bullying 
5076,Sun Dec 18 08:10:31 +0000 2022,"1,46E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
4037,Sun Dec 18 08:44:43 +0000 2022,"1,21E+18",@shelovesgami j'arrive pas à savoir si elle rigole tellement c'est gros,,none,no,none
3622,Sun Dec 18 08:55:18 +0000 2022,"1,21E+18",RT @aure_indo: @pelagie75 @cathygu76 @DesurmontD @NWallois @CaroleRoseElai1 @LarmuzeauxElise @veroniii83 @chantal_cottin @indortho @Steeve4…,,none,no,none
3600,Sun Dec 18 08:55:57 +0000 2022,"1,47E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
4766,Sun Dec 18 08:21:34 +0000 2022,"1,21E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,none,no,none
3044,Sun Dec 18 09:10:57 +0000 2022,"1,21E+18",@Epicier_du_coin Les gens aiment-ils autant le sport qu'ils ne veulent le faire croire (cf. les gros aux US)?,,none,no,none
3916,Sun Dec 18 08:47:37 +0000 2022,"1,21E+18","RT @Gear5D: Des gros comptes à +15k qui ont passé les 3 dernières semaines à allier le monde contre les algériens, comme si on avait tué le…",,none,no,none
3187,Sun Dec 18 09:07:16 +0000 2022,"1,21E+18","@Tournesol94450 @ALeaument @mbompard La critique concernait la capacité d'analyse de Bompard,toute personne ayant f… https://t.co/ph1xZIeM9l",,none,no,none
3799,Sun Dec 18 08:50:42 +0000 2022,"1,21E+18","@CBreteuil Ce serait trop long.
 En gros, celles de Tf1 et M6...",,none,no,none
4264,Sun Dec 18 08:37:58 +0000 2022,"1,21E+18",@CorsiCraft @anatolium @EmmanuelMacron Je ne vais certainement pas me gêner avec un mec qui a monté de toute pièce… https://t.co/nRriPVWqMq,,bullying ,yes,bullying 
3601,Sun Dec 18 08:55:56 +0000 2022,"1,21E+18",@Egzon_kb Ta deux gros fdp en bannière et tu te plains d’un gardien,,none,no,none
3367,Sun Dec 18 09:02:42 +0000 2022,"1,21E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
4367,Sun Dec 18 08:34:47 +0000 2022,"1,21E+18","RT @QuentinOwona007: Les filles qui ont les gros seins pensent qu'elles peuvent nous contrôler Lol 
 tout d'abord vous avez raison mais....🤔…",,bullying ,yes,bullying 
4894,Sun Dec 18 08:17:00 +0000 2022,"1,21E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
5259,Sun Dec 18 08:04:01 +0000 2022,"1,21E+18",Combo gros bras cuisses musclées 😵‍💫😵‍💫😵‍💫,None,None,no,None
4230,Sun Dec 18 08:38:49 +0000 2022,"1,21E+18","RT @MessiFrance_: Il y’aura plus de 50 000 fans argentins pour la finale à Doha, une chose encore jamais arrivé dans l’histoire de la coupe…",,none,no,none
4623,Sun Dec 18 08:26:29 +0000 2022,"1,21E+18",mais c’est quoi cette connasse là ???!!,Insult,Sexism ,yes,Sexism 
3563,Sun Dec 18 08:57:07 +0000 2022,"1,21E+18",Va niquer ta mere ton tweet de fils de pute https://t.co/hlx3creIhR,Insult,sexism ,yes,sexism 
3685,Sun Dec 18 08:53:49 +0000 2022,"1,21E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
4051,Sun Dec 18 08:44:22 +0000 2022,"1,22E+18",la dernière vidéos de @Raska_yt sur les covers est vraiment bien avec un gros casting et des bons débats dans la bo… https://t.co/vQqhwIxfUE,,none,no,none
4327,Sun Dec 18 08:36:18 +0000 2022,"1,22E+18",@laclasse444 @VieDeLaJoconde Nique ta mere gary c toi le debile,,hate speech ,yes,hate speech 
3748,Sun Dec 18 08:52:09 +0000 2022,"1,22E+18","Quels sont vos pronostics pour la finale ? #FRAARG 
 
 Je pense qu'il va y avoir un bon petit 2-1 pour la France et g… https://t.co/M0AiP0CXZg",,none,no,none
3208,Sun Dec 18 09:06:53 +0000 2022,"1,22E+18",@barriere_dr T’es vraiment un gros débile toi,,bullying ,yes,bullying 
4382,Sun Dec 18 08:34:21 +0000 2022,"1,22E+18","@igo_mxth @ANTIFA80389340 @lasource75006 Pute, pourquoi tu supporte pas la france contre l’algerie ou maroc etc….",,hate speech ,yes,hate speech 
3680,Sun Dec 18 08:53:58 +0000 2022,"1,22E+18",« ouin ouin ouin nous les noires on est pas considérées comme des standard de beauté » et Sonia Rolland ? Alicia Ay… https://t.co/7DSnC6yrjw,,none,no,none
3513,Sun Dec 18 08:58:29 +0000 2022,"1,22E+18","RT @F_Desouche: Cabriès (13) : une étudiante de 22 ans qui venait de terminer son service à Burger King, poignardée à mort sans raison par…",,none,no,none
3126,Sun Dec 18 09:08:58 +0000 2022,"1,22E+18",En gros personne va mourrir https://t.co/JYhrLJvGNd,,none,no,none
3865,Sun Dec 18 08:48:51 +0000 2022,"1,22E+18",RT @WakeUp24495: Ptdrrrr c’est des noirs sous Perruque de septembre à septembre et défrisés qui taille un renoi qui assume une coupe que ce…,,racism ,yes,racism 
3839,Sun Dec 18 08:49:37 +0000 2022,"1,22E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
3310,Sun Dec 18 09:03:56 +0000 2022,"1,22E+18",@MalliaHoneyyy @ImKiruCS @_Confessfantasm Eh va niquer ta mère sale pute stp,,sexism ,yes,sexism 
3129,Sun Dec 18 09:08:51 +0000 2022,"1,22E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,none,no,none
3816,Sun Dec 18 08:50:20 +0000 2022,"1,47E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,None,yes,None
3898,Sun Dec 18 08:48:01 +0000 2022,"1,22E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
3567,Sun Dec 18 08:56:59 +0000 2022,"1,22E+18","@smoshaner @JacquesLM4 @KenHell4 @azaouagh33 @GilbertCollard Gros lard, j'ai déjà répondu précédemment, mais t'es t… https://t.co/3ORk5es7wW",,none,no,none
5060,Sun Dec 18 08:11:37 +0000 2022,"1,22E+18","""Notre Dieu a pris un gros risque: que l’histoire s’interrompe avant de commencer,si la Loi avait été exécutée.Risq… https://t.co/6lNMCn8zZS",,none ,no,none 
4036,Sun Dec 18 08:44:44 +0000 2022,"1,23E+18",RT @Vadouuuuu: Mon gros ventre 😂😭💔,None,None,no,None
4591,Sun Dec 18 08:27:21 +0000 2022,"1,23E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,no,none
4677,Sun Dec 18 08:24:13 +0000 2022,"1,23E+18",@nsshzd c’est égoïste d’être gros comme ça,,none,no,none
3687,Sun Dec 18 08:53:46 +0000 2022,"1,47E+18","RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,racism ,yes,racism 
4339,Sun Dec 18 08:35:51 +0000 2022,"1,23E+18",RT @MaryC7773: Bravo à Eric Revel qui remet à sa place les affreux gauchistes que sont le gros Dray et l’affreux Zeribi. Ils sont tellement…,,none,yes,none
3047,Sun Dec 18 09:10:51 +0000 2022,"1,23E+18",@TPMP Une proposition débile sans doute ;mais si chaque habitant de chaque village donnait 2 ou 3 euros pour aider… https://t.co/O3PQUK7RXA,,none,no,none
4070,Sun Dec 18 08:43:56 +0000 2022,"1,23E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,no,none
3929,Sun Dec 18 08:47:17 +0000 2022,"1,23E+18","@ShirleyAlmCh Gros red flag, en dehors de l’évidente référence colonialiste j’arrive déjà à visualiser les photos d… https://t.co/2jJdN7AeYy",,none,no,none
4896,Sun Dec 18 08:16:58 +0000 2022,"1,23E+18",@Alex93674850 @mimi_khouryy @Crl_Johnson Peut-être marce qu'ils sont français espèce d'enfant de pute que tu es?,,hate speech ,yes,hate speech 
