ID,Text,Label
4443,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",None
4444,@va22310147 @Lola01980642 @Krieger66362259 Wouah vous savez parler soit qu avec des gros mots mais peut àªtre vous n €¦ https://t.co/OY34wmbGez,none
4445,"RT @labooktillaise: Bordel de MERDE
 Elle est incroyable 
 
 Ma belle, j'espère qu'on va te proposer de gros contrats de mannequinat",None
4446,@ArnaudJanssens @Panthaa Et des gros ney-ney,None
4447,@CoIombien J'attend 23h59 gros con,None
4448,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4449,"RT @DenisGravouil: Concert des interdits de train : Gare de Lyon à  Paris et à  Clermont-Ferrand , Lyon  €¦ exigeons le droit de voyager avec l €¦",None
4450,"RT @FerrariF1FRA: ðŸ”´ THREAD sur les nouveautés attendues sur la Ferrari 2023 :
 
 - Différences visibles sur les cà´tés et la partie arrière.
 - €¦",None
4451,"Salah Hamouri est expulsé en France après des mois de harcèlement judiciaire. 
 
 Constitutant un précédent juridique €¦ https://t.co/FAADfXmEPP",None
4452,@Pierre_Ka En gros ça veut dire obeissez ou bye bye. Si vous ne vous alignez pas sur nos positions on coupe les viv €¦ https://t.co/cLlBWJOL11,Bullying
4453,"RT @MllerQuentin: Volet N*5 et dernier - ITW de Zyad Ibhais, frère de l'embastillé Abdullah, ancien chef des relations médias de l'orga de €¦",None
4454,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",None
4455,RT @Thierry_PELTIER: Comment je me suis disputée :  « Mon beau-père me traite de connasse et de bonne à  rien au repas de Noël  » https://t.co €¦,Bullying
4456,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4457,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4458,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4459,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4460,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4461,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4462,Comment on peut àªtre prof et debile en màªme temps https://t.co/evyDI5tmMz,Bullying
4463,"@Yiker20 @Meca_FR U're dumb ? Are you?
 Non la vérité pq tu commentes débile ðŸ˜­",Bullying
4464,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4465,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4466,"@Luc_Valter Ben oui une gifle est une violence tout comme le harcèlement et autres pressions psychologiques.
 Relati €¦ https://t.co/PMSjDd7Hjx",None
4467,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",None
4468,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4469,@janette52259246 @gerardfiloche Mais quelle bàªtise! Et c est lui  « le gros malin  »?!,Hate_Speech
4470,"RT @EtienneKlein: Par gros temps de brume, les fiers Drus à  Chamonix semblent vouloir nous dire quelque chose. Mais quoi ?
 Photo  ¦@BlaiseAg €¦",None
4471,Les autorités disent qu'il n'y avait pas les microbes que vous mentez. ðŸ¥´,Hate_Speech
4472,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4473,@ZemmourEric honte a vous bande de gros cou,Bullying
4474,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4475,"@FlatZombieJuice Ahhh franchement je suis bien content de le savoir eu maintenant elles sont quasi introuvable ðŸ˜­
 Merci beaucoup gros !",None
4476,"RT @veritebeaute: ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
 Moi je trouve ça tellement débile que ça me fait rire ! €¦Elle n'a plus un poil sur le caillou et elle change d €¦",Bullying
4477,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4478,Il y'aura un gros goulot d'étranglement en d'année 2022 avec la digitalisation des attestations en Cà´te-d'Ivoire ðŸ‡¨ðŸ‡® €¦ https://t.co/dKMCJIaDAG,None
4479,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4480,@ChallandRomain qui dit  « nanas  » si ce n'est les gros fils de putes ?,Hate_Speech
4481,@Lidbdemocra_d Tu es surtout un gros troll!!! ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,Bullying
4482,"RT @BFMTV: ""L'Argentine, ça va àªtre un gros morceau""
 
 Alain Giresse, ancien footballeur de l'équipe de France, est à  Doha pour soutenir les €¦",None
4483,"RT @MSolidarites: Dimanche 18 décembre à  Paris, nous manifesterons au départ de la Porte de la Chapelle à  11h, devant l'un des plus grands €¦",None
4484,"RT @AvadaPythagore: C'est marrant les footix qui relaient des vidéos d'Argentins pour souligner que ce sont des gros racistes,sans relever €¦",Racism
4485,"RT @Haut_Rhinois: Voilà  pourquoi #Macron a reculé le debat sur l'age de départ de la retraite : +4% de ""mécontents"" et +6% de très ""méconte €¦",None
4486,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4487,"RT @Haut_Rhinois: Voilà  pourquoi #Macron a reculé le debat sur l'age de départ de la retraite : +4% de ""mécontents"" et +6% de très ""méconte €¦",None
4488,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4489,"RT @LCritikeur: Le documentaire ""died suddenly"" (mort soudainement) montre de très gros caillots dans les corps de vaccinés.
 Beaucoup de ""m €¦",None
4490,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4491,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4492,@lemonde_va Et pourtant ils vont tous reprendre le boulot et avec un gros avantage sans thérapie genique dans le co €¦ https://t.co/RGZsogZ7Q9,None
4493,"@AmisFrancaisPCC @UPR_Asselineau l'intelligentsia française et màªme européenne. C'est débile mais c'est ainsi. 
 Je €¦ https://t.co/ndR8qQ4TBB",Hate_Speech
4494,@TrashTalk_fr Un peu débile de jouer 42 min pour un pauvre match de saison régulière juste histoire de noircir une €¦ https://t.co/oafGlMnRHP,Hate_Speech
4495,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,Hate_Speech
4496,"RT @_BeFootball: Un gros coup de pression...ðŸ˜­
 
 https://t.co/GLL8Hr3nY9",None
4497,RT @1ponitto: THREAD : Les plus gros mensonges de ce réseau https://t.co/UDQHxU0GUi,Hate_Speech
4498,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",sexism
4499,"RT @franceinter: ""Qui a tué Dinah Gonthier, qui est responsable et pourquoi est-elle morte ?""
 François Morel revient sur le suicide de cett €¦",None
4500,"RT @MSolidarites: Dimanche 18 décembre à  Paris, nous manifesterons au départ de la Porte de la Chapelle à  11h, devant l'un des plus grands €¦",None
4501,"@FranceRMCF @lequipe @le10sport Quand Karim va quitter le Real, tous les rebeus aux photos de manga et Palestine vo €¦ https://t.co/g9nWQAmk0b",None
4502,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4503,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4504,"RT @xXGorkXx: J'aimerais tellement connaître l'humain ou l'humaine qui a fait ça pour les chats qui vivent dehors, juste pour lui faire un €¦",None
4505,@mediathom En commentaires une foule de mous du bulbe aigris qui pensent que censurer la désinformation et l'intolé €¦ https://t.co/zwW2TeQ6x5,None
4506,"RT @MSolidarites: Dimanche 18 décembre à  Paris, nous manifesterons au départ de la Porte de la Chapelle à  11h, devant l'un des plus grands €¦",None
4507,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4508,"RT @Haut_Rhinois: Voilà  pourquoi #Macron a reculé le debat sur l'age de départ de la retraite : +4% de ""mécontents"" et +6% de très ""méconte €¦",None
4509,"L'arrogance des supporters français sur les différents médias €¦
 L'humilité c'est vraiment une qualité trop rare chez €¦ https://t.co/TzBqYO2Tvx",None
4510,@BoomNykau @lgrossiste @DamienRieu Ton intervention a été inutile tu ne m'a màªme pas distrait màªme pas un peu je te fait des gros bisous,None
4511,"Bah bizarre mon fils encore négatif ce soir mais ça ressemble vraiment à  ce que j'ai eu (le Covid)
 Quelle est la pr €¦ https://t.co/eMJrv9PtFa",None
4512,"Les story insta ou je parle de truc debile ou de série etc mon crush les vois, mais par contre quand il s'agit de t €¦ https://t.co/W2lAs9IcSp",Bullying
4513,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4514,"@eungbloo De toute manière on voit qu'ils sont toujours pas calé niveau organisation, ils ont débarqué de nul part €¦ https://t.co/Ov09GF0eE6",None
4515,"@miklDF @THE_JadeOre @FFLose Non, parce que ce serait du mensonge, simplement car ça n'existe pas €¦ Du coup tu as ra €¦ https://t.co/psCYNRXUVm",None
4516,"Les gros Fachos racistes sont de retours.
 Allez vous faire mettre par Makélélé. https://t.co/aDpsRajwoJ",Racism
4517,"RT @LaulTruche: Aujourd'hui journée du secondaire
 
 En gros entre 14h et 14h30, on va sur Cyberpunk pour continuer les contrat, quàªtes annex €¦",None
4518,@MarieLaureGB Démagogie répugnante et débile de votre part.,Bullying
4519,@SylvainItte @KemiSeba1 @FarafinaW @rfemassala @CheickIbtidiani @sirasylla76 @aBamako @diploAfrique Tu as bien dit €¦ https://t.co/mQZP5HWqXz,None
4520,"RT @LadyPixie6: Les gens qui utilisent l'argument de la justice réhabilitative pour défendre Quatennens, eh gros sayer :
 
 - Il a pris du su €¦",None
4521,@filleair5 Bonjour Lisa bon dimanche et gros bisous ðŸ˜˜ðŸ˜˜,None
4522,@martine_live Bonjour Martine bon dimanche gros bisous ðŸ˜˜,None
4523,@Sonia29739 Merci Sonia bon dimanche et gros bisous ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜,None
4524,@MaryMbois Bonjour Maryline bon dimanche et gros bisous ðŸ˜˜ðŸ˜˜,None
4525,@VicenteLaetitia Bonjour Laetitia bon dimanche et gros bisous ðŸ˜˜ ¤ï¸,None
4526,@LAURENCE_CHVL37 Bonjour Laurence bon dimanche et gros bisous ðŸ’‹ðŸ’‹ðŸ’‹,None
4527,@Sophie24303508 Bonjour Sophie très bon dimanche et gros bisous ðŸ˜˜ðŸ’‹ðŸ’‹,None
4528,@LAURENCE_CHVL37 Bonjour Laurence bon dimanche et gros bisous ðŸ˜˜ðŸ’‹ðŸ’‹ðŸ’‹ ¤ï¸,None
4529,@Frannycrazy13 @DelattreLucille @phphph38 @JC6970OL @Jajounette @AMMONRUSQ @calounettes @Guillaume_Calao €¦ https://t.co/0YPGVQEfzY,None
4530,"RT @ulmoo95:  « Met toi avec un renoi  », on est des objets ? https://t.co/nS6g38nDbt",None
4531,"Est ce qu'il choisit la place en haut à  droite / gauche pour faire du vice
 Est ce que c'est un gros relou quand il €¦ https://t.co/YS5dWLbT9B",None
4532,"@Peepirite Y'a parler ET parler
 
 Mais en vrai j'avais fait un 1er date au ciné, c'était Very Bad Trip, il avait rig €¦ https://t.co/9a1v1QCQ61",None
4533,RT @lamascotte1: @cdeloire @elonmusk @IFEX @pierrehaski @FSivignon @VeraJourova @ThierryBreton @jpmarthoz @AsmaMhalla @jheyraud @RSF_RUG @A €¦,None
4534,Un jour faut une rebeu miss France qd mm,None
4535,@FrankKhalidUK Raccourcis de fils de pute,Hate_Speech
4536,RT @TatianaDeVoe: Le stagiaire en charge de la playlist de Miss France doit àªtre un bon renoi,None
4537,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4538,"@anatolium Ouais , bof, tout cet aréopage de jeunes milliardaires n'a pas l'air trop traumatisé. Derrière les arbre €¦ https://t.co/TgZBcp9FTA",None
4539,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4540,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4541,RT @MarleneSchiappa: Le harcèlement en meute infligé par des militants à  une femme qui a simplement osé faire valoir son droit à  vivre sans €¦,sexism
4542,@RATPgroup @equipedefrance @FFF De la communication pour palier les problèmes récurrents et les nombreux défauts su €¦ https://t.co/vXP5QMDRs6,None
4543,Argentine - France : Gignac pousse un gros coup de gueule ! https://t.co/JGtvwk9Unc,None
4544,@pierrewagy @elishabenko @FcSwiift @VincentNaegels @phil_2386 @TheDrBaban Non lui il est dans un centre pour gros lards ..,Bullying
4545,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
4546,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4547,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4548,"@antifa_lyon Quel genre de boite fait une promesse d' embauche comme ""directeur des ressources humaines"" a un débil €¦ https://t.co/t2EU2QRRME",None
4549,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4550,RT @kpoti_a: @Kamf___ Un garçon pute,Bullying
4551,"RT @labooktillaise: Bordel de MERDE
 Elle est incroyable 
 
 Ma belle, j'espère qu'on va te proposer de gros contrats de mannequinat",None
4552,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4553,"Aujourd'hui journée du secondaire
 
 En gros entre 14h et 14h30, on va sur Cyberpunk pour continuer les contrat, quàªt €¦ https://t.co/TcRoGL9u6E",None
4554,"Si une personne vous dit non, c'est pas la chose à  faire pour essayer de lui donner envie par contre hein. Bande de €¦ https://t.co/09zAu0oenH",sexism
4555,RT @charliemedusa: dans le métro bondé quelqu'un s'est fait pousser par des gens qui entraient en masse et a là¢ché  « Pécresse !!  » puis que €¦,None
4556,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
4557,"#SandrineRousseau toujours plus haut , toujours plus fort,toujours plus loin ,toujours plus  « CONNE  » https://t.co/sg3pbLCLtA",None
4558,"@AnnaBrd5 Euh il est débile ou quoi ? Maintenant que tu es une femme, tu es plus exposée aux violences conjugales s €¦ https://t.co/9yitqdTrE3",sexism
4559,"@JackRX15 Le jour où tu fera face à  de gros racistes comme toi dans le monde du travail , dans la vie de tous les j €¦ https://t.co/YYcMkV4jzc",Racism
4560,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Racism
4561,RT @E2Villiers: Devenez migrant l'Etat ðŸ™Œvous offre la vie de Chà¢teau ! ðŸ¥¹ https://t.co/7NbjfZ9aer,None
4562,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
